size_bytes	sha256	path_relative_to_code
5411620	c8b3c709123f0aeff18e9ce9428de53e1d8c5b2019de2ee0220a5779ac26acc7	./ThomasHelfer_multimodal-supernovae/models/clip_pretrain_noiseless_flatz/drawn-sweep-1/epoch=763-step=353732.ckpt
5411620	c4aac38a2be0623e1110de7e182b7328be791cdc8c07443d663de78e27e060db	./ThomasHelfer_multimodal-supernovae/models/clip_noiselesssimpretrain_clipreal/gallant-sweep-1/epoch=25-step=3042.ckpt
5411620	b47e621f407f8eb73a75df3189ad290e360f8c73028456cd10ffbfe401039fa8	./ThomasHelfer_multimodal-supernovae/models/clip_noiselesssimpretrain_clipreal/flowing-sweep-5/epoch=24-step=2925.ckpt
5411620	a8f480ba8fb6ea78a27335a94bbc468f9d71b23782755aebb1820bd78bde0e55	./ThomasHelfer_multimodal-supernovae/models/clip_pretrain_noiseless/scarlet-sweep-1/epoch=313-step=4660702.ckpt
5411620	a7447334da98f7d91bf0debe0f9b5a5f23b6d04dd8abae6c9c71ccaa15c6e3e6	./ThomasHelfer_multimodal-supernovae/models/clip_pretrain_noisy_flatz/polar-sweep-1/epoch=758-step=351417.ckpt
5411620	a02192edd5ae9fa80c45f0f924246e916329d26281eb6fa50c1d8f12ac0454b0	./ThomasHelfer_multimodal-supernovae/models/clip_noiselesssimpretrain_clipreal/wandering-sweep-4/epoch=36-step=4329.ckpt
5411620	914d93e70ee67e8509948af5511e22ce5c28f6044794986dd61c7b2bb6e411da	./ThomasHelfer_multimodal-supernovae/models/clip_noisysimpretrain_clipreal_flatz/blooming-sweep-2/epoch=62-step=6615.ckpt
5411620	6220f0093f330322d27e787f1f199bb1329d85c5ec305737d46526ca7449af73	./ThomasHelfer_multimodal-supernovae/models/clip_noisysimpretrain_clipreal/glowing-sweep-5/epoch=30-step=3627.ckpt
5411620	60af547fc160fdf6481e7f7d301f6acae6c90de98b3fcb75d727db051aeccb9b	./ThomasHelfer_multimodal-supernovae/models/clip_noiselesssimpretrain_clipreal/flowing-sweep-5/epoch=30-step=3627.ckpt
5411620	5ada755a4fdd5f5c558f52767cac6703577400d9745dd3cf9862ab7865f9ef89	./ThomasHelfer_multimodal-supernovae/models/clip_noisysimpretrain_clipreal_flatz/misunderstood-sweep-4/epoch=30-step=3255.ckpt
5411620	5a9f64b05bfb2f1431ca405448ffdbbc076c625fb14fdc484dbf14788f2dfbbe	./ThomasHelfer_multimodal-supernovae/models/clip_noisysimpretrain_clipreal_flatz/chocolate-sweep-5/epoch=31-step=3360.ckpt
5411620	44a365715269f75004e3823bf4fbf319d7684b596dfb2f4f1b57b6b13fe934b7	./ThomasHelfer_multimodal-supernovae/models/clip_pretrain_noisy/sage-sweep-1/epoch=276-step=4111511.ckpt
5411620	441b45fb6a720485be10682c7da82b4a73a0a8e79cf0dfc7c7c4860bb3ee47f8	./ThomasHelfer_multimodal-supernovae/models/clip_noisysimpretrain_clipreal_flatz/misunderstood-sweep-4/epoch=40-step=4305.ckpt
5411620	4139b0c751720303593e7d81ddaedba2ac4d5f735bcb6092dec4ce2741b741bc	./ThomasHelfer_multimodal-supernovae/models/clip_pretrain_noiseless/scarlet-sweep-1/epoch=337-step=5016934.ckpt
5411620	3da4f51e766a31936fd634c10c98f98f2ea473fa1613a37c4a6f6a8298957cd0	./ThomasHelfer_multimodal-supernovae/models/clip_pretrain_noisy/sage-sweep-1/epoch=271-step=4037296.ckpt
5411620	0fc75ccc06ac33ae481ae08481b27d0d8a6378643f661c1f5c4a5a34dc8cd880	./ThomasHelfer_multimodal-supernovae/models/clip_noiselesssimpretrain_clipreal/gallant-sweep-1/epoch=30-step=3627.ckpt
5411620	07e503510e460f1f8b83e2ee56b7a1b9067f0142880256b2f0f6cf77e5a02010	./ThomasHelfer_multimodal-supernovae/models/clip_noisysimpretrain_clipreal/glowing-sweep-5/epoch=22-step=2691.ckpt
5411620	007b64c854cf039adce0f1251db23c56123b11e3aab865ee5f62aef960974289	./ThomasHelfer_multimodal-supernovae/models/clip_pretrain_noisy_flatz/polar-sweep-1/epoch=757-step=350954.ckpt
5411556	faff3426f8060b04717345f15b3ef795382851c2614aa5a3452a2a9c461c5716	./ThomasHelfer_multimodal-supernovae/models/clip_noiselesssimpretrain_clipreal_flatz/light-sweep-5/epoch=70-step=7455.ckpt
5411556	ec0b14013fae2ac999ea920fa5ef8b3656262a26c2b3ec178b0c209fbc785a9d	./ThomasHelfer_multimodal-supernovae/models/clip_noiselesssimpretrain_clipreal_flatz/copper-sweep-3/epoch=50-step=5355.ckpt
5411556	e944714b4fe666562c9a2fc92b64c41219b2c700c19389bdc620ed90451fc0a1	./ThomasHelfer_multimodal-supernovae/models/clip_noisysimpretrain_clipreal/fresh-sweep-2/epoch=29-step=3510.ckpt
5411556	e5dfe19bf934cef059fc6482b47c68c80c42e1ca2626ac88da1e40535cdcd2cc	./ThomasHelfer_multimodal-supernovae/models/clip_noiselesssimpretrain_clipreal/easy-sweep-2/epoch=39-step=4680.ckpt
5411556	d7fde252af4b9e87461f01b9af2d6d0618b25869577d4bcfb9d692472400a163	./ThomasHelfer_multimodal-supernovae/models/clip_noisysimpretrain_clipreal/devout-sweep-3/epoch=32-step=3861.ckpt
5411556	d5853005600427d4b746658f87474ae4e74af5b56ea824204c5c93c795789dd9	./ThomasHelfer_multimodal-supernovae/models/clip_noisysimpretrain_clipreal/sandy-sweep-4/epoch=34-step=4095.ckpt
5411556	d01ca21dfda9c4487b00190ebb897352f37ddf3ff327f5300dafdced382f8850	./ThomasHelfer_multimodal-supernovae/models/clip_noiselesssimpretrain_clipreal_flatz/light-sweep-5/epoch=50-step=5355.ckpt
5411556	ca21a99198d2915757f672cf745766d531340bac79dae216fad75e9ee7321b86	./ThomasHelfer_multimodal-supernovae/models/clip_noiselesssimpretrain_clipreal_flatz/happy-sweep-2/epoch=79-step=8400.ckpt
5411556	c3836f1913da7247c8b0c3168f212addd1e8c220938f7fcd04b5449a87fd201c	./ThomasHelfer_multimodal-supernovae/models/clip_noisysimpretrain_clipreal/rare-sweep-1/epoch=25-step=3042.ckpt
5411556	bf7571f15060a981d4f4c77766637bb456b77e3ec3bb6423fdbd3e8b8200d0f2	./ThomasHelfer_multimodal-supernovae/models/clip_noiselesssimpretrain_clipreal/easy-sweep-2/epoch=31-step=3744.ckpt
5411556	a4bd697e8e8137f855640e3df5602f54f31e76e3cf4a76c5948bbd851e21bfa0	./ThomasHelfer_multimodal-supernovae/models/clip_noisysimpretrain_clipreal/devout-sweep-3/epoch=26-step=3159.ckpt
5411556	a18bbf012c12b4ab41aa82edda3bb3f33c90b96aa8533143ea4ba9441ef9a33d	./ThomasHelfer_multimodal-supernovae/models/clip_noiselesssimpretrain_clipreal/daily-sweep-3/epoch=34-step=4095.ckpt
5411556	7899a34c0cd0d70a2855add5a56bb3ef9922d143a9e5d73cfdf5f9af61ba96b4	./ThomasHelfer_multimodal-supernovae/models/clip_noisysimpretrain_clipreal_flatz/vital-sweep-3/epoch=33-step=3570.ckpt
5411556	6eea79e86fea8dd00c7d86cdd3197e00ef4ed3e389a38b78a28fba27b5b5c4de	./ThomasHelfer_multimodal-supernovae/models/clip_noiselesssimpretrain_clipreal_flatz/comic-sweep-4/epoch=51-step=5460.ckpt
5411556	6458f693a8e25f816965a6d826827b3da04eaf0268705e2abb51e684c5516a36	./ThomasHelfer_multimodal-supernovae/models/clip_noisysimpretrain_clipreal/fresh-sweep-2/epoch=39-step=4680.ckpt
5411556	609a900f1e7e377d903b30edc08976b4cb75a13dead7d69d2e872229442f7f87	./ThomasHelfer_multimodal-supernovae/models/clip_noisysimpretrain_clipreal/rare-sweep-1/epoch=21-step=2574.ckpt
5411556	3c0df7a7342eced3c5b4c4cb7c8255dce96316e1775870f219dbfa47201450c3	./ThomasHelfer_multimodal-supernovae/models/clip_noiselesssimpretrain_clipreal_flatz/comic-sweep-4/epoch=49-step=5250.ckpt
5411556	382c8904841df42de52fa616fd0eca4e82d7d8f9b05455f199e55b317363c7e1	./ThomasHelfer_multimodal-supernovae/models/clip_noiselesssimpretrain_clipreal_flatz/happy-sweep-2/epoch=58-step=6195.ckpt
5411556	379ddd54ea265dba5807317d53b51ba31b8cb68081d29da4f9cef7b066479121	./ThomasHelfer_multimodal-supernovae/models/clip_noiselesssimpretrain_clipreal_flatz/copper-sweep-3/epoch=64-step=6825.ckpt
5411556	30a99d1e95ef0878b0b2730debe5482cfb71f16f469f81cd5241b2badbfa6040	./ThomasHelfer_multimodal-supernovae/models/clip_noisysimpretrain_clipreal_flatz/vague-sweep-1/epoch=50-step=5355.ckpt
5411556	29c841d13e397464e6432104a09690a38dfe85f1a914b1f86575468b675a8d46	./ThomasHelfer_multimodal-supernovae/models/clip_noisysimpretrain_clipreal/sandy-sweep-4/epoch=31-step=3744.ckpt
5411556	28436abdf5dad75468c78c51c549313e887e18e9ee854a7a69571acbba1d531e	./ThomasHelfer_multimodal-supernovae/models/clip_noisysimpretrain_clipreal_flatz/vague-sweep-1/epoch=21-step=2310.ckpt
5411556	2265acb7e57f68314366e77d147ce857cc1014f35aaf1e6585dfebcff5434722	./ThomasHelfer_multimodal-supernovae/models/clip_noisysimpretrain_clipreal_flatz/vital-sweep-3/epoch=50-step=5355.ckpt
5411556	0b17c791d529fc2f2f6b82bf1bd1412c240aeb402bbf21ae5b016bb6b256a58c	./ThomasHelfer_multimodal-supernovae/models/clip_noiselesssimpretrain_clipreal/daily-sweep-3/epoch=33-step=3978.ckpt
5411556	068d097fdffa334136de2ad23cbe5dc4b1d32a2a3390978021b256323f565ca2	./ThomasHelfer_multimodal-supernovae/models/clip_noiselesssimpretrain_clipreal_flatz/wild-sweep-1/epoch=52-step=5565.ckpt
5411556	05953808493993622dcd8ea45c19fa1ba939c2637f359d0fd030455b4b9d72b0	./ThomasHelfer_multimodal-supernovae/models/clip_noiselesssimpretrain_clipreal_flatz/wild-sweep-1/epoch=71-step=7560.ckpt
5264024	f5cb46a3fa111524f03583ce1a28634b8004e0bec201dab89f217dc0264dd7d8	./astrolabsoftware_fink-science/fink_science/data/alerts/20240606_iband_history.parquet
1237281	6ceff24e1298a7c7ff0a52e9b9dffe59de6596db87cca89048a0c40519d3e2f6	./kboone_parsnip/notebooks/photoz.ipynb
1527976	044202f489ab5dbaa411f00d7c783e1b393fdcdef54cfeeb25d41c417a9bb231	./kboone_parsnip/notebooks/parsnip_model.ipynb
1841504	e91f272bf9585d52d6190302e993b02975ae007fab2e40859e62ea85f303ddf1	./kboone_parsnip/notebooks/sncosmo_mcmc_posterior.ipynb
2143580	b98181f560594f6c46592b44dbfcf479d147dc2850bec1bb234ca01cdf7f4b6d	./kboone_parsnip/notebooks/spectra_comparison.ipynb
1076942	1917de8825fadc19d5db4472bc99ea0844c6a2c37b1819e51a8bdec0df4f19d0	./ThomasHelfer_multimodal-supernovae/evaluation_metrics/classification_metrics_list.pkl
2495973	76a204a37a0d47bfd722477f55231624c0c56cf9eea3369b5f22ff445d95158b	./astromer-science_weights/macho_a0.zip
4279296	1862a4546dc82ac8eab77a536478f12917cfd60b1e2177ff5c2e9ac22eeaee6e	./uiucsn_astro_ghost/astro_ghost/gwgc_good.csv
1540208	62faeb90b6949c9dee95433057033012b0ebed5319aee468ae3ab9dce8736a07	./uiucsn_Astro-ORACLE/Embedding_plots/SN_hierarchy.gif
1186782	5bf2e1ef2a5ad8df45b3fe1d61a2bcc759483e61eaf639ce35e8ebf386624715	./uiucsn_Astro-ORACLE/Embedding_plots/Periodic_hierarchy.gif
2956132	82f447cab80c300850669f184ffff6f83c726ee353d1ac82142aa9a963f23fd0	./uiucsn_Astro-ORACLE/Embedding_plots/level2.gif
2794007	cc8bf5ff8a9e2c0171433bf6077ac460c5ea55cb8e8cb6905c3fe59d67a5d168	./uiucsn_Astro-ORACLE/Embedding_plots/level1.gif
2839806	050719cd1811a340351c8b1703835e6bfb9b06bd3b8cabf6a767c5c67652d56a	./alercebroker_ATAT/notebooks/confusion_matrices.ipynb
2609762	9c73c77208a55212357ebdba9b097f6823d24ebde0019bf93693bc32030aa629	./uiucsn_Astro-ORACLE/Embedding_plots/leaf.gif
3019064	b1cd000e4db406966ca8b95ef41e86effa577f0274945181aa5f6a9b93651a45	./uiucsn_Astro-ORACLE/figures/model_arch.pdf
2001965	ab50ba6515583ed179cd9694316c91e8752973e9af4406b35c5607bb4cda61e5	./uiucsn_Astro-ORACLE/figures/Spiral-01150x-1.png
5050402	7eaabc32df9915916075fb73f08ea49195dc987506b2e9cd4ca3f634d34af241	./alercebroker_lc_classifier/data_examples/2000_features.csv
1879190	af898a23d6ec93679ae99f138824c837fbf5554e26ccd16447a70bd1224e1c5a	./MultimodalUniverse_MultimodalUniverse/assets/mmu.png
1777750	076e1a53864e4a0b291fd27fc764c9c8fffc7d9e5d30befbba30bf82852daef5	./RickKessler_SNANA/doc/snana_manual.pdf
3715112	da5eb526b4d793ce96ee6e56ed61c85417823fc07cbdffcc8caf47791d53cdbf	./nabeelre_BTSbot/btsbot/example_data/usage_triplets.npy
1076114	87fffb11153d59beb38be5776d1809fe53fd6525da56dde841c2bf3d48ba76e3	./skyportal_applecider/docs/pre_executed/preprocessing_example.ipynb
1513072	d68ed438c2d2e4f6f4e7a86e3eb1e02b1afb9946295f3b3225ecd788a4bad967	./daniel-muthukrishna_astrorapid/astrorapid/ZTF_unknown_redshift.hdf5
5005111	4907dc39acd2cf6f8ac3f559098aa2e139a243bd0fe7fc5ab48ac4fd7abfe091	./PolymathicAI_AstroCLIP/assets/decals.png
1798784	96ce07624bbc9e2fe2c3868cf541508ec5b1e7517cf42779cfec750ab12acc9c	./daniel-muthukrishna_astrorapid/astrorapid/ZTF_known_redshift.hdf5
4226938	737614a8eb742d041ff9189dd7e26ef042425f1c3b324701eac220fb80aebfe0	./astrolabsoftware_fink-science/tutorial/sample.parquet/part-00002-c66c93e0-4980-4dcf-bee1-166ecf780e07-c000.snappy.parquet
2509970	74ef7c99ea970d7816fc95213a484aadf6677fb8f20c97dac777d0dfece03fb2	./astrolabsoftware_fink-science/tutorial/sample.parquet/part-00003-c66c93e0-4980-4dcf-bee1-166ecf780e07-c000.snappy.parquet
4387354	06084af8e33a8482d07dc3098f67140d8d5e3b63fc393f05dbe209604f13d57c	./astrolabsoftware_fink-science/tutorial/sample.parquet/part-00000-c66c93e0-4980-4dcf-bee1-166ecf780e07-c000.snappy.parquet
2941305	f5398879c88f2bd7baf99d675798c10a513919c4c01b0b072852487856c15e4b	./astrolabsoftware_fink-science/tutorial/sample.parquet/part-00001-c66c93e0-4980-4dcf-bee1-166ecf780e07-c000.snappy.parquet
2956302	a9536ff1d277f054beff2f51557cc4e00540b3daddd4cf51d2833135da645a88	./VTDA-Group_superphot-plus/data/tutorial/model_superphot_full.pt
1054080	09fbe0b38d12b3ec19e7004942acf7c542c7fddcc407a1106285ba46b9e29e61	./supernnova_SuperNNova/tests/raw/DES_Ia-0001_PHOT.FITS
5042880	c03a4172a495dcaa6185ed95f173544ecc9beb3465ec8fb6cd80e28987c48036	./supernnova_SuperNNova/tests/raw/DES_NONIa-0001_PHOT.FITS
2190047	1c745524daad897a4e1dbdda66e57e660a19d992f990f93c17699acba7850ed5	./MeriDK_AstroM3/dev/notebooks/006-spectra-eda.ipynb
1738679	c152d3481c8162c2ab32686f08dd88eb587b393a5b671d280bd4ef11c2dfed87	./MeriDK_AstroM3/dev/notebooks/020-finetune-clip.ipynb
2650892	0c65e6fa1de3fd6e5ecfefd2992642bfc6dab956760ce4ace991c06f675a1b29	./MeriDK_AstroM3/dev/notebooks/010-data-optim.ipynb
2054681	d2820051019284bd1dd4d1493a12f3a9ea79325ffd3f5f9fe68d5de9acb3b49b	./djones1040_SALTShaker/saltshaker/initfiles/salt2_spec_variance_0.dat
2019065	cba0e73e3fd7c04774e71de96bedc825154b8b8a6e505d331f86ed7899ee6be1	./djones1040_SALTShaker/saltshaker/initfiles/salt2_lc_relative_variance_1.dat
2023119	6ef0ae4263a73f27cc928e0076f94bd9eb39d55d7df23d9d188aa30849b415ef	./djones1040_SALTShaker/saltshaker/initfiles/salt2_lc_relative_variance_0.dat
4089107	0e8c38befd5766f6c2514e29cb0695c5aa009d4cf3eddbe19202b6b661188a14	./djones1040_SALTShaker/saltshaker/initfiles/salt2_template_1.dat
2061885	5726cd70bd333777121b2701119a753aa1d3eee7be999a164c79d11be2d08b46	./djones1040_SALTShaker/saltshaker/initfiles/salt2_lc_relative_covariance_01.dat
2091793	1225d53837459580ae012d1c3804c92bdea200ad9f2faeca9b9063672049d538	./djones1040_SALTShaker/saltshaker/initfiles/salt2_spec_covariance_01.dat
2054733	e3de22f268a22a230813e84808110639191ed7035a024d95045cb68ebc52947f	./djones1040_SALTShaker/saltshaker/initfiles/salt2_spec_variance_1.dat
3986606	904695de81382024d7677477e893b0702f8286a044af3768956de6ef657c7721	./djones1040_SALTShaker/saltshaker/initfiles/salt2_template_0.dat
2002537	6422cafce46e5ade3aab4a8b363519ace71a58fb915fd89556df0cc1f3801471	./MeriDK_AstroM3/dev/notebooks/039-outliers.ipynb
1207692	339356c9e96c7dc2bf8a8bc7c223d986391342260b4cfa5eee664e00ef572010	./MeriDK_AstroM3/dev/notebooks/023-test-refactor.ipynb
1543170	d921b2d9b63ac206fc674375132fa98730be2874fbe84c9c42d359ce65dfd57b	./MeriDK_AstroM3/dev/notebooks/043-plot-new-classes.ipynb
1116685	e08b6723db14c6213db3c70a2a5053dbdf0a87761364c284a375877b64153e0e	./MeriDK_AstroM3/dev/notebooks/034-tsne.ipynb
1051963	c130e43999b0e9c2e9c0f1d145d66892e854453a56fa6abd0fe5e9855c7b8e3b	./MeriDK_AstroM3/dev/notebooks/011-data-fix.ipynb
1646465	d44074be6d4f69c1c347780ec2cba50540d56347c29c624a3e6102b0838e57e4	./MeriDK_AstroM3/dev/notebooks/040-stabiliy-emb.ipynb
4701169	cffdcd143b40957876e6dde35bc696a5cd4a21763aa1e76348f30dec08c8f872	./djones1040_SALTShaker/docs/example_files/color_func.dat
3269806	c295fd4ad5d781bbb3dfeaefb990d6cbb158b74e389a4186f3dbe47069d2d738	./djones1040_SALTShaker/docs/example_files/stretch_func.dat
3671117	ac36867b9bdceac545185d46fde4f53d5ef579dfbcd4df71a2addeac6db134ae	./djones1040_SALTShaker/docs/_static/salt3-k21.tar.gz
3702649	c7de53438761aeaacb5b28347fb0e9b00b5f5b1036843688e3d5d5edd4f7a37e	./djones1040_SALTShaker/docs/_static/salt3-f22.tar.gz
2102225	067449e13b2a96f764bdd3e2da72a28e0884ddec5b3731c6019d39a5cbdd6585	./MeriDK_AstroM3/dev/notebooks/019-eval-clip.ipynb
1054080	09fbe0b38d12b3ec19e7004942acf7c542c7fddcc407a1106285ba46b9e29e61	./supernnova_SuperNNova/tests/raw_SNIDstr/DES_Ia-0001_PHOT.FITS
5042880	c03a4172a495dcaa6185ed95f173544ecc9beb3465ec8fb6cd80e28987c48036	./supernnova_SuperNNova/tests/raw_SNIDstr/DES_NONIa-0001_PHOT.FITS
1054080	09fbe0b38d12b3ec19e7004942acf7c542c7fddcc407a1106285ba46b9e29e61	./supernnova_SuperNNova/tests/raw_PIPPIN/DES_Ia-0001_PHOT.FITS
5042880	c03a4172a495dcaa6185ed95f173544ecc9beb3465ec8fb6cd80e28987c48036	./supernnova_SuperNNova/tests/raw_PIPPIN/DES_NONIa-0001_PHOT.FITS
2144253	2c1b4772fa932e481518d1bdaca4a2de15a79f9291bb7dbe67e35107db704382	./astromer-science_main-code/presentation/notebooks/embedding_visualization.ipynb
1786018	79fc262c612a06863d49885793c0a9b60c563b637156d4c9692765ae9de4e6f6	./astromer-science_main-code/presentation/notebooks/reconstruction_lc.ipynb
2260640	3d5d46c6d169880998749a1c8af0aa41b632bca1098c2c457f31bfd2c03e9eb0	./ThomasHelfer_multimodal-supernovae/models/sp_3way_f1/hearty-sweep-1/epoch=570-step=65665.ckpt
2260640	8c7a159fe5c9f85bbeb1d9957c2669bcd6cf66a31584ed6781f107e7b27259d8	./ThomasHelfer_multimodal-supernovae/models/sp_3way_f1/hearty-sweep-1/last.ckpt
2260640	b70479fcd800af2ca346b6c1446e8b754de39a61da0f88925460b2a4ebb66ab5	./ThomasHelfer_multimodal-supernovae/models/sp_3way_f1/hearty-sweep-1/epoch=376-step=43355.ckpt
2260640	d295b1669fb1eb0b572865136d8096b671274d5eb898512274c3e8ff8a180321	./ThomasHelfer_multimodal-supernovae/models/sp_3way_f1/logical-sweep-5/epoch=389-step=44850.ckpt
2260640	419146e513c546afe6314fa8ea35520edbffaa3d92e603fd7a10dc9ddba30653	./ThomasHelfer_multimodal-supernovae/models/sp_3way_f1/logical-sweep-5/last.ckpt
2260640	8ec0e7e1a49acb4a94e8d8d0879790ad4b0432631b6c6cae66401bd671bb6051	./ThomasHelfer_multimodal-supernovae/models/sp_3way_f1/logical-sweep-5/epoch=220-step=25415.ckpt
2260640	eeb6b01a1a11bfa6b551d459bcb42c6c8d0b4193c8f02657d94b6e6ed103f8b5	./ThomasHelfer_multimodal-supernovae/models/sp_3way_f1/unique-sweep-3/epoch=752-step=86595.ckpt
2260640	e14be790b3f57e5fd369f00c7120a776154413bc58a84bbacbfd6766a5a9584b	./ThomasHelfer_multimodal-supernovae/models/sp_3way_f1/unique-sweep-3/last.ckpt
2260640	7c58dab3f05e27a936283ba9cb725e0d09f739d57e264375d8acfddfba814dc8	./ThomasHelfer_multimodal-supernovae/models/sp_3way_f1/unique-sweep-3/epoch=757-step=87170.ckpt
2260640	8340dd287f796e0ed6b704da3dea698b200dd7d5a000cd1ff1fe8f046b9e9b5e	./ThomasHelfer_multimodal-supernovae/models/sp_3way_f1/rural-sweep-2/last.ckpt
2999436	8eb6ebac38847370de998b106541dbf83da008e86fcc36e1c559a56366547100	./ThomasHelfer_multimodal-supernovae/models/masked_pretraining_noiseless_backbonenotfrozen/feasible-sweep-1/epoch=2443-step=256620.ckpt
2999436	8b81bd21be59f015269029e8143ee0e48ed07f486e2ae181f92969f615a183e6	./ThomasHelfer_multimodal-supernovae/models/masked_pretraining_noiseless_backbonenotfrozen/feasible-sweep-1/epoch=2475-step=259980.ckpt
2999436	cc38088057c8f77acbe7e00cc2e6645d5e11ebe4e48aac715ed54b9f546d8c2c	./ThomasHelfer_multimodal-supernovae/models/masked_pretraining_noiseless_backbonenotfrozen/feasible-sweep-1/last.ckpt
2999436	b8a398a2a3b8aa75d7a32e41ef32d886d8bf6c7fa33a842cd06d3e356c6630b0	./ThomasHelfer_multimodal-supernovae/models/masked_pretraining_noiseless_backbonenotfrozen/leafy-sweep-2/epoch=2443-step=256620.ckpt
2260640	69d1a5486626994b481d8519b6c690a13b618cacba0c56dec70393c28a1648f0	./ThomasHelfer_multimodal-supernovae/models/sp_3way_f1/rural-sweep-2/epoch=863-step=99360.ckpt
2260640	c439ceac383235857203b362548d2bda759e10152a61dd96c30c8d80db7fc10c	./ThomasHelfer_multimodal-supernovae/models/sp_3way_f1/rural-sweep-2/epoch=858-step=98785.ckpt
2260640	11db2572b4c62561a9cdba943d6cc1103c45ae03ca09d4c1f22183aa5cd24636	./ThomasHelfer_multimodal-supernovae/models/sp_3way_f1/wobbly-sweep-4/epoch=365-step=42090.ckpt
2260640	abb50eba59e12b25057f6ceb60001e1d75a4c5f3c115ab48b08c5e00dcb0bc7a	./ThomasHelfer_multimodal-supernovae/models/sp_3way_f1/wobbly-sweep-4/last.ckpt
2260640	fbe4b810fc3ae5f9034d1d4951b9aeedd08758be637582c164f0c1ee2fbfd1c5	./ThomasHelfer_multimodal-supernovae/models/sp_3way_f1/wobbly-sweep-4/epoch=354-step=40825.ckpt
1521368	a75669289bba9de3f3320346670664f362f5b0a4f3f006b08ba8577f39639ee5	./ThomasHelfer_multimodal-supernovae/models/masked_pretraining_noiseless_f25/glad-sweep-1/epoch=44-step=10440.ckpt
1521368	31ddeca3efac6c16f618f5bc744d4fab18879661fdce43d3103b96bcae4a3634	./ThomasHelfer_multimodal-supernovae/models/masked_pretraining_noiseless_f25/glad-sweep-1/epoch=41-step=9744.ckpt
2257440	378e4a7aa9e5552266e9cdf9846adc747076cdd5df87126a203a72833be30de5	./ThomasHelfer_multimodal-supernovae/models/sp_reg/kind-sweep-2/epoch=114-step=13685.ckpt
2257440	fed5b1d8f6da163959467051bf479dc768c8441aa16bf98e4130b9d446b2827a	./ThomasHelfer_multimodal-supernovae/models/sp_reg/kind-sweep-2/epoch=105-step=12614.ckpt
2257440	ac9e542eaf741d1dd3981227226ce80faa4ef1ecc54c3db053f20b3d65d2b795	./ThomasHelfer_multimodal-supernovae/models/sp_reg/quiet-sweep-4/epoch=177-step=21182.ckpt
2257440	6105ef70b277ab3979f7a28c37972a42a15bc8e3119dfdccd619db72c6a85c04	./ThomasHelfer_multimodal-supernovae/models/sp_reg/quiet-sweep-4/epoch=65-step=7854.ckpt
2257440	1c5cb21ff9b4af6ff4bc72a58967aef301846712578b143bd7251069298cfb8e	./ThomasHelfer_multimodal-supernovae/models/sp_reg/tough-sweep-1/epoch=304-step=36295.ckpt
2257440	c0482b1842c4cd6a84cd7866bdb14af4e45604971e733bbb000666f9546595e9	./ThomasHelfer_multimodal-supernovae/models/sp_reg/tough-sweep-1/epoch=303-step=36176.ckpt
2257440	319e74d70101561215264d387c8f94e92d34390a120a0a533a24e789051260c7	./ThomasHelfer_multimodal-supernovae/models/sp_reg/ancient-sweep-5/epoch=157-step=18802.ckpt
2257440	fdebaf57f8cd10e23ffa51913da5db3de8937a956e4896e4c8e19f2d266a2ea5	./ThomasHelfer_multimodal-supernovae/models/sp_reg/ancient-sweep-5/epoch=243-step=29036.ckpt
2257440	f0079d6b3ea61a2f65f0c74f6e1b5dca46c1aacf24ab79390017088ab92a9cbf	./ThomasHelfer_multimodal-supernovae/models/sp_reg/chocolate-sweep-3/epoch=143-step=17136.ckpt
2257440	247d52d069996f5bab03d5cdd654644740a56a7adaad6a5e20c5e2611c1cfa34	./ThomasHelfer_multimodal-supernovae/models/sp_reg/chocolate-sweep-3/epoch=94-step=11305.ckpt
2999436	dc338c36bb1c7220d207b303c132ad6095e581ba928dea74962dce5b805e7277	./ThomasHelfer_multimodal-supernovae/models/masked_pretraining_noiseless_backbonenotfrozen/leafy-sweep-2/last.ckpt
2999436	71cca7c92ddb2a36ebe6b3403398d0e8dee688c2c8deae18a8c40d14194224d9	./ThomasHelfer_multimodal-supernovae/models/masked_pretraining_noiseless_backbonenotfrozen/leafy-sweep-2/epoch=2447-step=257040.ckpt
2999436	bca6bac799c143c0ebb0b5c79c1b0c07361a1fb51b502b9bc060b43433b4c44f	./ThomasHelfer_multimodal-supernovae/models/masked_pretraining_noiseless_backbonenotfrozen/unique-sweep-1/last.ckpt
2999436	386fd2d332c4e0087b27d45c7e85df4c882a84f5b383e77937b6f82099ef3682	./ThomasHelfer_multimodal-supernovae/models/masked_pretraining_noiseless_backbonenotfrozen/unique-sweep-1/epoch=1705-step=179130.ckpt
2999436	ed305260a9105f8e90ce2846e7de7ae1ee85979e5b06d1020abbc8b269a73312	./ThomasHelfer_multimodal-supernovae/models/masked_pretraining_noiseless_backbonenotfrozen/unique-sweep-1/epoch=1710-step=179655.ckpt
3768740	0475c4243c9fd79abefc2634aa0eb82dbdd63eec0451c07b8ee602141846ec75	./ThomasHelfer_multimodal-supernovae/models/clip_noiselesssimpretrain_clipreal_lc_meta_flatz/summer-sweep-1/epoch=78-step=8453.ckpt
3768740	5c531970ad8f678ae53cdf39bec90f1c7cc0aa2a12a37593b57b096442a1c984	./ThomasHelfer_multimodal-supernovae/models/clip_noiselesssimpretrain_clipreal_lc_meta_flatz/summer-sweep-1/epoch=64-step=6955.ckpt
