c5_color,c5_color_error,c5_s1,c5_s1_error,c5_s2,c5_s2_error,c5_s3,c5_s3_error,c5_luminosity,c5_luminosity_error,c5_reference_time_error,c5_predicted_redshift,c5_predicted_redshift_error,c5_amplitude,unit,epoch
-0.009358176,0.15779668,0.0072218645,0.9967138,0.00062254816,0.99191433,-0.012772603,0.99459547,-22.994550467936193,0.09255335,19.921137,0.2807305,0.2571786,715.1883,2644,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.807074012110085,0.13844839,19.921179,0.28072992,0.25717777,239.56958,2648,E1
-0.009357827,0.15779603,0.0072243344,0.9967159,0.0006326288,0.9919151,-0.012777483,0.9945988,-21.853197541378712,0.08775715,19.921139,0.28072906,0.2571768,249.96796,2649,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.423309745142312,0.14106028,19.921179,0.28072992,0.25717777,168.23866,2653,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.72520107204661,0.16679114,19.921179,0.28072992,0.25717777,222.16835,2657,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.122219504663796,0.18520379,19.921179,0.28072992,0.25717777,127.49419,2658,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.555069388697,0.06807763,19.921179,0.28072992,0.25717777,477.1224,2667,E1
-0.009358114,0.1577962,0.007225098,0.99671674,0.0006274432,0.9919155,-0.012773594,0.99459714,-22.554546570717072,0.0732013,19.921131,0.28072968,0.25717732,476.89413,2675,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.25256580288157,0.087598726,19.921179,0.28072992,0.25717777,361.10107,2681,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.08839137366906,0.20178509,19.921162,0.28073084,0.2571783,123.58197,2683,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.679673264538202,0.23870099,19.921162,0.28073084,0.2571783,84.814095,2689,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.431991996118875,0.20012546,19.921179,0.28072992,0.25717777,169.58946,2693,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.875444831201882,0.06836727,19.921179,0.28072992,0.25717777,640.885,2695,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.993805350611062,0.11182873,19.921179,0.28072992,0.25717777,284.52774,2696,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.720262946436257,0.19083628,19.921179,0.28072992,0.25717777,221.16042,2697,E1
-0.009358,0.15779684,0.0072240625,0.9967194,0.0006389767,0.9919126,-0.012773769,0.99459296,-21.95845050725311,0.12526633,19.921154,0.28073055,0.25717756,275.41052,2705,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.600575516735468,0.24265826,19.921162,0.28073084,0.2571783,78.854935,2714,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-20.95955699856028,0.16357803,19.921179,0.28072992,0.25717777,109.755325,2715,E1
-0.009356364,0.15779673,0.007231528,0.9967192,0.0006292388,0.99191505,-0.012773057,0.9945895,-20.498113413170373,0.20381245,19.92101,0.28073007,0.25717482,71.75416,2720,E1
-0.009357898,0.15779673,0.007225385,0.9967185,0.00063207746,0.99191314,-0.012776757,0.99459517,-22.523402539784165,0.058017466,19.921167,0.2807296,0.2571775,463.4089,2722,E1
-0.009358125,0.1577965,0.0072190184,0.9967186,0.0006290525,0.9919171,-0.012774946,0.9945944,-24.387068229412947,0.04213347,19.921162,0.28072926,0.25717616,2578.8843,2726,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-20.289530219385476,0.19019094,19.921179,0.28072992,0.25717777,59.212658,2740,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.106005738293085,0.19453275,19.921162,0.28073084,0.2571783,125.60343,2744,E1
-0.00935836,0.15779701,0.007217305,0.99671364,0.0006319806,0.99191403,-0.012773806,0.99459213,-23.87971129832171,0.038256645,19.921112,0.28073183,0.25717837,1616.1434,2749,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.17333454067454,0.077734515,19.921179,0.28072992,0.25717777,335.6885,2750,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.000719489405007,0.09135703,19.921179,0.28072992,0.25717777,286.34518,2752,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.40324825222239,0.15271983,19.921179,0.28072992,0.25717777,165.15866,2753,E1
-0.009358176,0.15779668,0.0072218645,0.9967138,0.00062254816,0.99191433,-0.012772603,0.99459547,-22.19340872904459,0.09111358,19.921137,0.2807305,0.2571786,341.95074,2760,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-20.77544635708079,0.18125674,19.921179,0.28072992,0.25717777,92.636185,2763,E1
-0.009358381,0.15779655,0.0072262827,0.99671733,0.0006306693,0.99191463,-0.012774849,0.9945971,-22.09081311771861,0.07058717,19.921167,0.28072926,0.2571768,311.12152,2774,E1
-0.009357719,0.15779658,0.0072272737,0.9967182,0.0006307587,0.9919124,-0.012774596,0.9945984,-21.851283176722987,0.09779574,19.921114,0.28072977,0.2571776,249.5261,2780,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.355990045943308,0.21414813,19.921122,0.28073123,0.2571784,62.94969,2787,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.419211457287226,0.317312,19.921162,0.28073084,0.2571783,66.724236,2788,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-19.898502939620066,0.39230227,19.921122,0.28073123,0.2571784,41.304615,2791,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.714797089611444,0.27903953,19.921162,0.28073084,0.2571783,87.60274,2792,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.375599497237253,0.285491,19.921122,0.28073123,0.2571784,64.09699,2794,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-23.28190273220286,0.12350579,19.921179,0.28072992,0.25717777,931.88696,27,E1
-0.00935836,0.15779701,0.007217305,0.99671364,0.0006319806,0.99191403,-0.012773806,0.99459213,-24.332256464337334,0.038151033,19.921112,0.28073183,0.25717837,2451.8733,2800,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.654375666060496,0.27459604,19.921122,0.28073123,0.2571784,82.860634,2805,E1
-0.009358196,0.157797,0.0072253738,0.9967196,0.00063219666,0.99191266,-0.012775512,0.9945953,-23.188366975266803,0.051590994,19.921175,0.2807302,0.2571779,854.96484,2810,E1
-0.00935836,0.15779701,0.007217305,0.99671364,0.0006319806,0.99191403,-0.012773806,0.99459213,-24.949842600201592,0.03753844,19.921112,0.28073183,0.25717837,4330.448,2812,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.795076789209695,0.1656748,19.921179,0.28072992,0.25717777,236.93703,2813,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-21.169851892867136,0.23724578,19.921122,0.28073123,0.2571784,133.21053,2816,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-20.89901584560618,0.18512675,19.921179,0.28072992,0.25717777,103.802666,2823,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.090507926294656,0.095611066,19.921179,0.28072992,0.25717777,311.03232,2826,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.124920914684687,0.21155494,19.921162,0.28073084,0.2571783,127.81075,2827,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.968237512984324,0.33380124,19.921122,0.28073123,0.2571784,110.63503,2830,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.015240738903437,0.4146451,19.921162,0.28073084,0.2571783,115.53004,2836,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.3997902291511,0.098290846,19.921179,0.28072992,0.25717777,164.63354,2845,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.339252890894265,0.071095265,19.921179,0.28072992,0.25717777,391.11435,2846,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.790871085474343,0.091372974,19.921179,0.28072992,0.25717777,592.8587,2854,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-21.759913080611277,0.31780988,19.921122,0.28073123,0.2571784,229.38396,2855,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-21.82958132133595,0.1393159,19.9212,0.28073105,0.25717875,244.5853,2868,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.981274070093484,0.08172401,19.921179,0.28072992,0.25717777,281.26233,2873,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.368769281783152,0.21511522,19.921122,0.28073123,0.2571784,63.694992,2877,E1
-0.009358,0.15779684,0.0072240625,0.9967194,0.0006389767,0.9919126,-0.012773769,0.99459296,-21.50291652592987,0.114442796,19.921154,0.28073055,0.25717756,181.03665,2879,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.329925956079812,0.12821925,19.921179,0.28072992,0.25717777,154.37358,2881,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.115532340357156,0.1598494,19.921179,0.28072992,0.25717777,126.71114,2884,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-19.371117227950144,0.34018016,19.921122,0.28073123,0.2571784,25.412317,2885,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-19.836247080245066,0.290233,19.921122,0.28073123,0.2571784,39.002888,2886,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.98042339260325,0.07599655,19.921179,0.28072992,0.25717777,281.04248,2894,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.767916749035273,0.18521133,19.921162,0.28073084,0.2571783,231.08177,2908,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.385472367321405,0.2548892,19.921162,0.28073084,0.2571783,64.68266,2917,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-19.98484289018159,0.28993708,19.921122,0.28073123,0.2571784,44.723377,2919,E1
-0.0093585905,0.15779637,0.0072226394,0.9967152,0.00063893944,0.9919149,-0.012773579,0.99459285,-22.8664243415151,0.055924103,19.92113,0.28073007,0.25717658,635.58203,2926,E1
-0.009357898,0.15779673,0.007225385,0.9967185,0.00063207746,0.99191314,-0.012776757,0.99459517,-23.733456937367173,0.0636998,19.921167,0.2807296,0.2571775,1412.4926,2929,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-19.798649423995066,0.3156188,19.921122,0.28073123,0.2571784,37.675358,2935,E1
-0.009357894,0.15779647,0.0072188657,0.9967189,0.0006303191,0.9919159,-0.012775822,0.994599,-24.2408599774308,0.05379866,19.921158,0.28072986,0.25717655,2253.9644,2936,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-20.554396094629617,0.19314572,19.921179,0.28072992,0.25717777,75.572014,2941,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-19.77134954301362,0.30429667,19.921122,0.28073123,0.2571784,36.739876,2947,E1
-0.009358196,0.157797,0.0072253738,0.9967196,0.00063219666,0.99191266,-0.012775512,0.9945953,-23.684592332322467,0.05294936,19.921175,0.2807302,0.2571779,1350.3241,2948,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.729456537642527,0.23932144,19.921122,0.28073123,0.2571784,88.79336,2951,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.744843119063425,0.24876788,19.921122,0.28073123,0.2571784,90.06063,2955,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,,,19.921122,0.28073123,0.2571784,4980.7275,2966,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-21.507514060593763,0.13907647,19.9212,0.28073105,0.25717875,181.8043,2972,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-21.38358980522267,0.1536696,19.9212,0.28073105,0.25717875,162.19392,2973,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-21.81211763725392,0.13388628,19.9212,0.28073105,0.25717875,240.6828,2977,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.761545771040964,0.24339107,19.921122,0.28073123,0.2571784,91.45676,2981,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.60071284583703,0.30645332,19.921162,0.28073084,0.2571783,198.09984,2983,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-21.699729026414076,0.15162057,19.9212,0.28073105,0.25717875,217.01491,2984,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.390577735254617,0.08014184,19.921179,0.28072992,0.25717777,410.0468,3013,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.35779613430247,0.15755577,19.921179,0.28072992,0.25717777,158.3876,3015,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.339024613415155,0.23099235,19.921162,0.28073084,0.2571783,155.67148,3016,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.245703333296824,0.23969045,19.921122,0.28073123,0.2571784,56.869476,3017,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.293028467574167,0.23468408,19.921122,0.28073123,0.2571784,59.4031,3019,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-21.681368463912058,0.26139483,19.921122,0.28073123,0.2571784,213.37569,3021,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.106384696314187,0.15173459,19.921179,0.28072992,0.25717777,125.648254,3023,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.130534241711054,0.19008708,19.921162,0.28073084,0.2571783,128.47324,3027,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-19.71550237504487,0.2735904,19.921122,0.28073123,0.2571784,34.897842,3028,E1
-0.009358,0.15779684,0.0072240625,0.9967194,0.0006389767,0.9919126,-0.012773769,0.99459296,-21.483532141774596,0.11506012,19.921154,0.28073055,0.25717756,177.83328,3030,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.59392970974192,0.106090024,19.921179,0.28072992,0.25717777,196.86772,3034,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.16780132229075,0.104008116,19.921179,0.28072992,0.25717777,333.9818,3035,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.431419962325144,0.3051726,19.921122,0.28073123,0.2571784,67.47856,3036,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-19.784149759688425,0.35747665,19.921122,0.28073123,0.2571784,37.175564,3041,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.136343592085886,0.33620393,19.921122,0.28073123,0.2571784,51.420334,3046,E1
-0.009358176,0.15779668,0.0072218645,0.9967138,0.00062254816,0.99191433,-0.012772603,0.99459547,-22.26317000528971,0.08977242,19.921137,0.2807305,0.2571786,364.64307,3052,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.219982736983347,0.23674724,19.921122,0.28073123,0.2571784,55.538124,3054,E1
-0.009357568,0.15779656,0.0072209444,0.9967181,0.00063403696,0.9919145,-0.0127789695,0.9945979,-23.54936728337259,0.049135186,19.921143,0.28072914,0.25717655,1192.2067,3059,E1
-0.00935836,0.15779701,0.007217305,0.99671364,0.0006319806,0.99191403,-0.012773806,0.99459213,-23.942663339947686,0.037192225,19.921112,0.28073183,0.25717837,1712.6208,3062,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.003586234400125,0.116408095,19.921179,0.28072992,0.25717777,287.10245,3066,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.12657016689524,0.14557876,19.921179,0.28072992,0.25717777,128.006,3084,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.673736991236062,0.085935175,19.921179,0.28072992,0.25717777,532.2273,308,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-22.533197992720652,0.27081844,19.921122,0.28073123,0.2571784,467.60254,3105,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-21.455860727706003,0.26292872,19.921122,0.28073123,0.2571784,173.3571,3107,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-21.39605008927827,0.23448212,19.921122,0.28073123,0.2571784,164.06575,3111,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.92190992204194,0.26334792,19.921122,0.28073123,0.2571784,106.01365,3113,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.560349100508738,0.3291716,19.921122,0.28073123,0.2571784,75.98658,3116,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-21.4575811561728,0.21240918,19.921122,0.28073123,0.2571784,173.63197,3122,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.137876929590554,0.12900811,19.921179,0.28072992,0.25717777,324.9025,3124,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-22.19394594535939,0.15208662,19.9212,0.28073105,0.25717875,342.1183,3132,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.693756522486062,0.15817016,19.921179,0.28072992,0.25717777,215.8264,3137,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.960026377120066,0.24750122,19.921122,0.28073123,0.2571784,109.801384,3151,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-23.145037116358132,0.069004446,19.921179,0.28072992,0.25717777,821.51843,3152,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.038774909326882,0.13953237,19.921179,0.28072992,0.25717777,118.062584,3156,E1
-0.009358148,0.15779693,0.0072136056,0.9967176,0.00062298775,0.991917,-0.012777386,0.99459493,-24.14356036797757,0.036777146,19.921194,0.28073093,0.2571775,2060.738,3167,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-19.831472986617136,0.31614465,19.921122,0.28073123,0.2571784,38.83172,3168,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.071587632213983,0.17985049,19.921162,0.28073084,0.2571783,121.684135,3171,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-22.00181491187707,0.22771391,19.921162,0.28073084,0.2571783,286.6323,3174,E1
-0.009358125,0.1577965,0.0072190184,0.9967186,0.0006290525,0.9919171,-0.012774946,0.9945944,-23.691942649578962,0.04327716,19.921162,0.28072926,0.25717616,1359.5066,3175,E1
-0.009357425,0.15779641,0.0072193537,0.9967176,0.0006256774,0.99191445,-0.012779666,0.99459726,-26.224207863532882,0.019489277,19.921156,0.2807303,0.257177,14005.028,3177,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-21.35647112236134,0.10787639,19.9212,0.28073105,0.25717875,158.19295,3178,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-21.299181998826185,0.10908378,19.9212,0.28073105,0.25717875,150.06226,3179,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.025282325098367,0.15423974,19.921179,0.28072992,0.25717777,116.60443,3181,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.56939418128625,0.23872612,19.921162,0.28073084,0.2571783,76.622536,3189,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.290635178600702,0.25263968,19.921162,0.28073084,0.2571783,59.27251,3202,E1
-0.0093585905,0.15779637,0.0072226394,0.9967152,0.00063893944,0.9919149,-0.012773579,0.99459285,-22.644746561363732,0.061472166,19.92113,0.28073007,0.25717658,518.20386,3207,E1
-0.009357867,0.15779606,0.0072253887,0.99671644,0.0006317869,0.9919147,-0.012776198,0.99459887,-22.581613132805124,0.084339306,19.921137,0.28072917,0.25717685,488.93436,3208,E1
-0.009358176,0.15779668,0.0072218645,0.9967138,0.00062254816,0.99191433,-0.012772603,0.99459547,-21.830440284220373,0.08990733,19.921137,0.2807305,0.2571786,244.78014,3209,E1
-0.009358,0.15779684,0.0072240625,0.9967194,0.0006389767,0.9919126,-0.012773769,0.99459296,-22.051868628591002,0.11470284,19.921154,0.28073055,0.25717756,300.15625,3210,E1
-0.009358,0.15779684,0.0072240625,0.9967194,0.0006389767,0.9919126,-0.012773769,0.99459296,-21.474464606374205,0.12825584,19.921154,0.28073055,0.25717756,176.35425,3216,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.650303305933328,0.1870462,19.921179,0.28072992,0.25717777,207.35945,3219,E1
-0.009359103,0.15779783,0.0072222743,0.99671835,0.0006342679,0.9919147,-0.012779022,0.9945832,-24.499988300895126,0.035095762,19.921207,0.2807309,0.257178,2861.5034,3228,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-23.630938166060496,0.20190708,19.921122,0.28073123,0.2571784,1285.2072,3230,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.071085999523554,0.2774998,19.921162,0.28073084,0.2571783,121.62801,3237,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.971665018477488,0.21648294,19.921122,0.28073123,0.2571784,110.98485,3244,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-21.68837267265431,0.1684798,19.9212,0.28073105,0.25717875,214.75708,3248,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.389166901623163,0.2854354,19.921162,0.28073084,0.2571783,163.02942,3254,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.247991980860085,0.08974394,19.921179,0.28072992,0.25717777,359.5829,3258,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.685772531905222,0.26777288,19.921122,0.28073123,0.2571784,85.291664,3259,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.06282848293528,0.09019939,19.921179,0.28072992,0.25717777,303.20328,3261,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.785756180797968,0.23277949,19.921162,0.28073084,0.2571783,93.519295,3263,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.49726146633372,0.12351244,19.921179,0.28072992,0.25717777,180.09703,3264,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.519428672144265,0.16435301,19.921179,0.28072992,0.25717777,183.812,3271,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-20.959574760056654,0.16805533,19.9212,0.28073105,0.25717875,109.756096,3274,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-19.87270032731538,0.34327832,19.921122,0.28073123,0.2571784,40.334576,3276,E1
-0.009358381,0.15779655,0.0072262827,0.99671733,0.0006306693,0.99191463,-0.012774849,0.9945971,-22.372858482098493,0.069477096,19.921167,0.28072926,0.2571768,403.41095,3278,E1
-0.009358148,0.15779693,0.0072136056,0.9967176,0.00062298775,0.991917,-0.012777386,0.99459493,-23.54635043755765,0.03672059,19.921194,0.28073093,0.2571775,1188.8821,3280,E1
